Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,FL Shock,FR Shock,BrakePressFront,BrakePressRear,Steering AnglRaw,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,SteeringAngle,BRK PRESS F,BRK PRESS R,ECU THROTTLE
32.8,57.1202,16,-1.2431,0.3854,-0.7929,-9.7936,-44.9527,207.4303,11.5,0.1726,20.2234,44.49162022,-79.18116669,-11.5547,8.4844,0.6334,0.5744,59.9581,0.4373,-1.4271,-1.091,-4.0703,0.6475,-37.7812,-32.6001,327.67,327.67,97.7467
32.85,57.4953,16,-1.2517,0.3846,-0.8323,-11.9223,-44.785,207.3937,11.5,0.1776,20.4324,44.49162735,-79.18116913,-12.5078,8.7148,0.7788,0.6334,60.2438,1.0492,-1.3263,-1.0119,-3.9102,1.3433,-38.3594,-32.6003,327.67,327.67,97.6356
32.9,58.124,16,-1.2594,0.3846,-0.8791,-14.0889,-44.5926,207.3522,11.5,0.1826,20.745,44.49163456,-79.18117201,-12.5938,8.0176,0.6324,0.4367,59.6881,1.1967,-1.1179,-1.0178,-3.7895,1.1918,-38.1578,-32.6042,327.67,327.67,97.6
32.95,58.9867,16,-1.2663,0.3853,-0.9326,-16.2905,-44.3775,207.3063,11.5,0.1876,21.1549,44.49164185,-79.18117531,-13.2891,5.3613,0.6229,0.4513,60.1838,0.7507,-1.0378,-1.1302,-3.9454,0.046,-37.1594,-32.604,327.67,327.67,97.6
33,59.7074,16,-1.2749,0.3767,-0.9782,-18.574,-44.2243,207.2667,11.474,0.1874,21.4876,44.491649,-79.18117907,-12.8008,4.8906,0.8037,0.5631,60.095,-0.0387,-1.1825,-1.1866,-4.5393,-1.0021,-36.3141,-32.6024,327.67,327.67,97.6
33.05,60.2971,16,-1.285,0.3596,-1.0165,-20.933,-44.1281,207.2331,11.424,0.1824,21.7471,44.49165605,-79.18118326,-11.8984,7.7422,0.6785,0.4752,59.6194,-0.1814,-1.3904,-1.0846,-5.1451,-1.2853,-36.1344,-32.6035,327.67,327.67,97.6
33.1,60.8049,16,-1.2937,0.3626,-1.0636,-23.2042,-44.0085,207.1916,11.4,0.1852,21.9899,44.49166304,-79.18118785,-14.3711,7.6445,0.6426,0.5007,59.5819,0.21,-1.247,-1.0837,-5.5471,-1.6838,-35.6984,-32.6041,327.67,327.67,97.6
33.15,61.2371,16,-1.3011,0.3841,-1.1189,-25.3942,-43.8672,207.1429,11.4,0.1952,22.2175,44.49166996,-79.18119281,-14.0938,4.9609,0.8236,0.5699,60.3694,0.4764,-1.176,-1.0686,-5.4559,-2.1507,-35.1672,-32.6079,327.67,327.67,97.6
33.2,61.742,16,-1.3133,0.3885,-1.1399,-27.4874,-43.8582,207.1119,11.4,0.1948,22.4053,44.49167683,-79.1811982,-9.5273,6.8574,0.5182,0.3297,60.2269,0.1422,-1.2858,-1.0016,-4.6789,-1.6521,-35.7562,-32.61,327.67,327.67,97.6
33.25,62.3139,16,-1.3298,0.377,-1.1292,-29.4911,-43.9714,207.0972,11.4,0.1848,22.5546,44.49168365,-79.18120401,-13.8438,7.2715,0.1877,0.0055,59.4256,-0.0078,-1.3573,-1.0857,-4.1035,-1.2267,-36.2375,-32.603,327.67,327.67,97.6
33.3,62.8305,16,-1.3348,0.3629,-1.1053,-31.5969,-43.7208,207.0929,11.4,0.1826,22.8719,44.49169031,-79.18121026,-15.2422,6.8926,0.0281,-0.1071,60.2544,0.4139,-1.275,-1.0944,-4.3152,-2.0385,-35.3297,-32.6013,327.67,327.67,97.6
33.35,63.2961,16,-1.3289,0.3464,-1.0692,-33.7969,-43.1346,207.0982,11.4,0.1876,23.3545,44.49169682,-79.18121692,-13.668,3.8438,0.4303,0.3288,60.7431,0.4717,-1.3559,-0.8817,-4.5455,-3.0478,-34.0891,-32.6099,327.67,327.67,92.0089
33.4,63.797,16,-1.3014,0.3144,-1.0523,-35.8997,-41.8881,207.0909,11.4,0.1874,24.2398,44.49170318,-79.18122392,-13.6797,5.9863,2.0787,1.6067,59.6712,-0.439,-1.4089,-0.903,-4.0149,-3.0573,-33.5859,-32.6078,327.67,327.67,83.7867
33.45,64.3305,16,-1.254,0.2681,-1.0529,-37.9129,-40.0322,207.072,11.4,0.1824,25.5757,44.4917094,-79.18123123,-14.3125,8.5039,5.419,5.4075,59.8894,-0.386,-1.1326,-0.9888,-3.7199,-3.3589,-32.3922,-32.6053,327.67,327.67,76.7867
33.5,64.7604,16,-1.1665,0.2191,-1.053,-39.7837,-36.9927,207.0521,11.4,0.1748,27.8621,44.4917155,-79.18123884,-12.9766,7.3906,13.4992,12.2727,59.6231,-0.0872,-1.3414,-0.8544,-4.4971,-4.5484,-29.7297,-32.6096,327.67,327.67,70.4378
33.55,65.0947,16,-1.0422,0.1675,-1.0525,-41.5231,-32.8608,207.0314,11.4,0.1648,31.5274,44.49172149,-79.1812467,-6.4512,8.1641,21.0338,18.0097,59.6312,-0.3218,-1.5955,-0.7091,-5.0281,-4.9848,-26.0695,-32.6087,327.67,327.67,69.66
33.6,65.0408,15,-0.8931,0.0901,-1.0581,-42.897,-28.0328,207.0106,11.4,0.1574,36.9267,44.49172731,-79.1812546,-4.1289,8.1836,22.3456,19.98,60.215,-0.5686,-1.0385,-0.8488,-4.0102,-4.4187,-20.732,-32.6101,327.67,327.67,69.0844
33.65,64.6286,15,-0.7211,-0.0112,-1.0694,-43.9334,-22.5622,206.9898,11.4,0.1524,45.5893,44.49173298,-79.18126253,-3.1904,8.1719,23.3325,21.7291,60.1562,-0.2392,-0.3219,-1.0314,-2.1977,-3.8625,-12.7605,-32.6119,327.67,327.67,69.0289
33.7,64.152,15,-0.5163,-0.1173,-1.069,-44.409,-16.1247,206.9778,11.4,0.15,63.3196,44.49173864,-79.18127034,-1.479,6.7383,26.8694,23.4419,60.1056,-0.2063,-0.0445,-1.203,-0.5782,-2.8153,-2.0896,-32.6094,327.67,327.67,69
33.75,63.616,15,-0.2812,-0.228,-1.0579,-44.3669,-8.7946,206.9737,11.4,0.15,115.1257,44.49174429,-79.18127804,3.2119,7.6289,27.5222,24.8178,59.35,-0.6079,0.0943,-1.1963,0.4845,-0.8361,7.3982,-32.6052,327.67,327.67,69
33.8,62.9217,15,-0.0262,-0.3212,-1.0354,-43.9791,-0.7724,206.9742,11.4,0.15,1296.4938,44.49174993,-79.18128549,7.8496,9.8086,27.7909,26.1503,59.8944,-0.6301,0.2565,-1.1309,0.9901,1.0749,14.718,-32.6037,327.67,327.67,69.0756
33.85,62.0814,15,0.2472,-0.3981,-1.0024,-43.2722,7.8885,206.979,11.4,0.15,125.253,44.49175557,-79.1812927,6.3047,6.4766,30.2575,26.5037,59.2375,-0.3233,0.5605,-1.197,1.4388,1.2342,19.5602,-32.6115,327.67,327.67,69.1867
33.9,61.3331,15,0.5071,-0.4522,-0.9824,-42.3446,16.3229,206.9749,11.4,0.15,59.8024,44.49176125,-79.18129969,4.6738,3.4287,28.1053,25.7616,59.5275,0.1683,0.8037,-1.1699,1.9005,-0.2625,23.5406,-32.6167,327.67,327.67,68.2222
33.95,60.6698,15,0.7545,-0.4852,-0.9745,-41.2134,24.5482,206.9627,11.4,0.15,39.3344,44.49176697,-79.18130647,3.8652,-0.0647,27.0541,24.6878,59.48,0.091,0.9453,-1.0056,2.6301,-1.9596,28.4836,-32.6173,327.67,327.67,67.1778
34,59.9499,15,0.9645,-0.4855,-0.9619,-39.6047,31.7976,206.9517,11.4,0.1526,30.0064,44.49177281,-79.18131276,4.4473,-0.0161,26.8984,24.2453,59.615,-0.3192,1.1332,-0.8785,3.9587,-2.5633,35.1844,-32.615,327.67,327.67,66.9
34.05,59.1778,15,1.14,-0.4554,-0.945,-37.5553,38.146,206.9419,11.4,0.1576,24.6905,44.49177876,-79.18131861,9.7695,-0.3076,26.4994,24.8312,58.9613,-1.0009,1.4002,-0.8831,6.1273,-2.0417,42.9031,-32.6135,327.67,327.67,66.7156
34.1,58.3288,15,1.2631,-0.4186,-0.9297,-35.1451,42.8566,206.9318,11.374,0.1574,21.6613,44.49178482,-79.18132393,8.832,-0.5667,25.9137,23.5494,58.8662,-1.5346,1.4896,-0.9189,8.6439,-1.2631,49.3609,-32.6124,327.67,327.67,66.7711
34.15,57.4089,15,1.3378,-0.3754,-0.9158,-32.4018,46.0553,206.9215,11.324,0.1524,19.839,44.49179096,-79.18132878,11.3711,-0.9067,24.3713,21.7503,59.2713,-1.2601,1.5347,-0.9853,12.0008,-0.5881,54.6328,-32.6146,327.67,327.67,66.88
34.2,56.624,15,1.3883,-0.3412,-0.8919,-29.7014,48.4268,206.9124,11.3,0.1526,18.6095,44.4917972,-79.18133315,9.6211,-2.3799,21.15,19.5302,60.0319,-0.6549,1.5797,-1.1639,15.5207,-0.0612,58.2281,-32.6209,327.67,327.67,67.0467
34.25,55.9639,15,1.4164,-0.3151,-0.8589,-27.0406,50.0346,206.9044,11.3,0.1576,17.8016,44.49180351,-79.18133707,2.6182,-6.1387,17.3859,15.1673,59.0419,0.0798,1.3014,-0.9339,17.9586,-0.026,59.8781,-32.6198,327.67,327.67,67.1756
34.3,55.3979,15,1.4201,-0.2749,-0.8445,-24.8172,50.7583,206.8956,11.3,0.1574,17.3703,44.49180983,-79.18134073,4.5996,-7.332,13.3964,12.0848,58.7825,0.0032,1.1528,-0.7674,18.6742,-0.6044,59.6188,-32.6096,327.67,327.67,67.2867
34.35,54.9188,15,1.4014,-0.2216,-0.8473,-22.9974,50.6659,206.886,11.3,0.1524,17.2514,44.49181616,-79.18134414,5.5234,-6.2715,9.4334,8.8573,59.7625,-0.0572,1.3047,-1.0366,17.7305,-1.3049,57.4578,-32.611,327.67,327.67,67.5933
34.4,54.4889,15,1.3602,-0.1776,-0.8309,-20.7123,49.6477,206.8777,11.274,0.1526,17.4674,44.49182258,-79.18134706,4.9824,-8.5195,7.2455,6.518,59.4481,0.1078,1.4106,-1.1336,16.2234,-1.7294,53.7484,-32.6214,327.67,327.67,67.8822
34.45,54.1043,15,1.2983,-0.1423,-0.7968,-17.9975,47.7749,206.8704,11.224,0.1576,18.0241,44.49182908,-79.18134955,5.2344,-8.6953,6.6647,6.8317,59.1175,-0.0148,1.374,-1.062,14.2699,-2.1017,48.7531,-32.615,327.67,327.67,67.66
34.5,53.9204,15,1.2472,-0.1122,-0.7634,-15.5371,46.2168,206.8576,11.2,0.1574,18.5683,44.49183566,-79.18135167,0.3939,-7.6348,8.1794,7.266,59.03,0.1367,1.4023,-1.0283,13.3593,-2.4566,46.1754,-32.6122,327.67,327.67,66.6756
34.55,53.9217,15,1.2061,-0.0867,-0.7305,-13.3116,44.9494,206.8395,11.2,0.1524,19.0924,44.49184231,-79.18135347,-0.0271,-9.5859,6.8764,6.5005,59.4494,0.4279,1.3394,-1.1538,12.8,-2.7295,44.5344,-32.6172,327.67,327.67,63.7311
34.6,53.8327,15,1.2038,-0.065,-0.7038,-11.2386,45.0868,206.8231,11.174,0.15,19.0028,44.49184899,-79.18135493,0.2213,-10.3125,7.6234,6.8952,58.6919,0.5835,1.1973,-1.0938,10.9219,-3.9203,38.7188,-32.6173,327.67,327.67,60.7867
34.65,53.6604,15,1.2371,-0.0469,-0.6828,-9.3063,46.521,206.8083,11.124,0.15,18.358,44.49185568,-79.18135608,2.9805,-9.9219,7.4827,7.165,59.2069,0.1525,1.2687,-1.0446,9.9336,-4.5496,35.1344,-32.6145,327.67,327.67,57.8422
34.7,53.5048,15,1.2841,-0.0327,-0.6562,-6.8495,48.4595,206.7935,11.1,0.1474,17.5725,44.49186237,-79.18135671,7.5859,-6.4336,7.5798,6.5159,58.6475,-0.9892,1.4751,-1.1569,9.5969,-3.8656,34.7812,-32.6212,327.67,327.67,54.8978
34.75,53.3646,15,1.3437,-0.0222,-0.6244,-3.9085,50.8634,206.7789,11.1,0.1424,16.6982,44.49186906,-79.18135684,11.7891,-6.666,7.5802,7.5824,60.4219,-1.6639,1.7211,-1.3037,10.0813,-2.508,36.1219,-32.6205,327.67,327.67,51.9533
34.8,53.1734,15,1.3784,-0.0157,-0.58,-0.78,52.3233,206.7774,11.074,0.14,16.1741,44.4918757,-79.18135644,7.1426,-8.1641,7.2495,7.0019,59.6444,0.1553,1.8578,-1.1329,11.3672,-1.6809,37.325,-32.6115,327.67,327.67,43.7778
34.85,52.9351,15,1.3902,-0.0127,-0.5241,2.5218,52.912,206.7881,11.024,0.14,15.9225,44.49188229,-79.18135554,-3.5898,-8.4961,8.2902,7.4193,58.9519,1.3491,1.6954,-0.8624,12.0234,-2.0764,37.1437,-32.6025,327.67,327.67,35.48
34.9,52.6764,15,1.3906,-0.0305,-0.5166,5.1561,53.0619,206.7856,11,0.14,15.7999,44.4918888,-79.18135434,5.5859,-7.0137,8.4004,7.7201,58.6856,0.3454,1.6627,-0.8839,12.7297,-3.2402,36.075,-32.6062,327.67,327.67,33.98
34.95,52.3989,15,1.3804,-0.0675,-0.554,7.1743,52.807,206.7708,11,0.14,15.7925,44.49189524,-79.18135285,7.2129,-7.709,7.9618,7.3458,58.6506,-0.2305,1.4115,-0.8992,13.8707,-3.4518,35.9766,-32.6173,327.67,327.67,33.1333
35,52.1401,15,1.3929,-0.0893,-0.5759,9.4953,53.4954,206.7643,11,0.14,15.5123,44.49190154,-79.18135097,6.1426,-11.5547,8.3333,7.892,58.6094,0.0552,0.99,-0.6107,13.373,-3.8562,35.9313,-32.624,327.67,327.67,33.9667
35.05,51.8988,15,1.4263,-0.0973,-0.5835,12.0957,55.0544,206.7652,11,0.14,15.0033,44.49190771,-79.18134873,2.9688,-9.0078,9.1264,8.2398,59.2744,0.1302,0.9362,-0.5254,12.1422,-5.8203,35.3563,-32.6261,327.67,327.67,34.88
35.1,51.6057,15,1.4378,-0.1113,-0.6136,14.695,55.7976,206.7597,10.974,0.1426,14.7198,44.49191378,-79.18134607,4.7832,-2.0078,8.6561,7.5373,58.2606,-0.7545,1.2767,-0.8853,10.6125,-6.9049,36.5094,-32.6271,327.67,327.67,35.88
35.15,51.2649,15,1.4292,-0.131,-0.6644,17.2931,55.7877,206.7483,10.924,0.1476,14.6252,44.49191974,-79.18134301,13.043,-4.4102,6.7115,6.7399,59.3519,-1.5063,1.6137,-1.0343,10.1445,-5.2588,40.6953,-32.6202,327.67,327.67,36.4644
35.2,50.815,15,1.4401,-0.1533,-0.673,20.5738,56.5939,206.7414,10.9,0.15,14.2903,44.49192541,-79.18133942,6.5762,-8.5898,6.9041,7.0948,58.4738,-1.4578,1.5253,-1.0087,11.2723,-2.1592,45.6641,-32.6265,327.67,327.67,36.8533
35.25,50.2644,15,1.4691,-0.1779,-0.6428,24.4847,58.1534,206.7386,10.9,0.15,13.7564,44.49193079,-79.18133534,5.8945,-5.1348,5.9388,6.3969,58.0737,-1.0419,1.4048,-0.9673,10.6543,-0.119,49.0781,-32.6217,327.67,327.67,36.8022
35.3,49.8542,15,1.5247,-0.1674,-0.5975,27.6008,60.8861,206.7447,10.9,0.15,13.0318,44.49193604,-79.18133096,8.8984,-4.5391,5.5501,4.6355,58.3156,0.1996,1.5525,-0.9035,9.132,-0.1575,50.175,-32.6208,327.67,327.67,36.7667
35.35,49.5738,15,1.605,-0.1245,-0.5384,29.9832,64.7018,206.759,10.9,0.15,12.1943,44.49194114,-79.18132632,9.6406,-6.543,2.8431,2.2489,59.3119,1.2392,1.7651,-1.0311,9.8195,-0.4285,50.8063,-32.6304,327.67,327.67,37.6
35.4,49.3662,15,1.6581,-0.0742,-0.4627,33.2588,67.386,206.7757,10.874,0.15,11.6595,44.49194594,-79.18132117,12.4531,-2.3857,0.8812,0.6394,58.8088,1.0851,1.777,-1.0317,11.8914,1.226,51.7938,-32.6334,327.67,327.67,38.76
35.45,49.2259,15,1.6863,-0.017,-0.3719,37.3587,69.0256,206.7944,10.824,0.15,11.3502,44.49195044,-79.18131556,9.5312,-4.4375,0.9778,0.6317,58.7275,0.8197,1.6135,-1.0723,13.7543,4.8947,53.6609,-32.6233,327.67,327.67,40.76
35.5,49.0476,15,1.6554,0.0147,-0.2647,40.9843,68.0891,206.8242,10.8,0.1526,11.4646,44.49195471,-79.18130965,7.0508,-7.8164,0.9589,1.0115,58.39,1.5739,1.3786,-1.1591,14.3387,7.118,55.4203,-32.6181,327.67,327.67,43.2933
35.55,48.8344,15,1.5699,0.0229,-0.1425,44.1719,64.7747,206.8643,10.8,0.1576,11.9989,44.49195877,-79.18130345,5.9922,-8.0059,2.5957,2.3106,58.6081,1.6882,1.257,-1.0846,14.5172,5.3801,54.8937,-32.6225,327.67,327.67,46.4044
35.6,48.749,15,1.4966,0.0388,-0.1043,47.0953,61.9045,206.8715,10.774,0.1548,12.5332,44.4919626,-79.18129691,1.1821,-6.1543,1.9562,2.3294,58.3606,0.553,1.0751,-0.9088,14.4395,2.3661,53.6891,-32.6274,327.67,327.67,50.2711
35.65,48.7816,15,1.4343,0.0618,-0.1438,49.775,59.4444,206.8482,10.724,0.1448,13.0607,44.49196621,-79.18129006,-1.8628,-7.9766,2.9425,2.202,58.5875,-0.6365,1.1583,-0.8136,13.7973,0.0537,52.7453,-32.6283,327.67,327.67,54.4933
35.7,48.8034,15,1.3776,0.0668,-0.1342,52.2723,57.1459,206.8438,10.7,0.1374,13.592,44.49196966,-79.18128303,0.0053,-8.8281,2.8239,3.2509,57.9963,-0.5316,1.2708,-0.6823,12.4012,-1.6626,51.85,-32.6265,327.67,327.67,59.3511
35.75,48.8152,15,1.326,0.0551,-0.0794,54.6014,54.9967,206.8567,10.7,0.1324,14.1266,44.49197295,-79.18127584,0.0593,-8.4688,3.5421,3.1709,57.93,-0.5514,1.187,-0.6597,10.4195,-2.9562,50.9844,-32.6265,327.67,327.67,64.6378
35.8,48.826,15,1.3015,0.0548,-0.0374,57.1856,53.985,206.8652,10.7,0.1326,14.3946,44.49197592,-79.18126844,3.3359,-8.1562,2.9252,3.0972,57.8594,-0.8276,1.4068,-0.8227,9.65,-3.5862,50.7938,-32.6322,327.67,327.67,73.86
35.85,48.8359,15,1.3018,0.065,-0.0073,60.0053,54.0234,206.8694,10.7,0.1376,14.3872,44.49197859,-79.18126085,0.6423,-6.4512,3.4341,2.6231,58.5863,-0.1657,1.3064,-0.9624,9.6859,-2.9036,51.6266,-32.6364,327.67,327.67,81.6044
35.9,48.9199,15,1.2717,0.0631,0.0117,62.9734,52.7726,206.8736,10.674,0.1374,14.7536,44.49198097,-79.18125297,-0.1135,-11.7422,1.9867,2.012,58.5156,0.4831,1.1332,-0.9826,9.8332,-2.2679,51.8578,-32.6339,327.67,327.67,85.5489
35.95,49.0724,15,1.2134,0.0501,0.0206,66.0785,50.3319,206.8775,10.624,0.1324,15.5172,44.49198308,-79.18124484,1.1982,-9.4062,2.1465,1.9385,59.2275,1.1658,1.4775,-1.103,11.2789,-2.5256,50.8047,-32.6292,327.67,327.67,90.24
36,49.057,15,1.2041,0.086,0.0404,68.7574,49.9448,206.8807,10.6,0.1326,15.6326,44.49198497,-79.18123665,-2.9912,-6.5488,1.1694,0.7128,58.845,1.4035,1.42,-1.1849,12.8293,-2.468,49.9281,-32.6279,327.67,327.67,95.74
36.05,48.8867,15,1.2401,0.167,0.0703,71.0428,51.4532,206.8831,10.6,0.1376,15.1216,44.49198665,-79.1812284,-2.9199,-9.832,0.7185,0.4532,58.3094,1.1049,1.2772,-1.0844,13.3676,-2.2751,49.425,-32.6228,327.67,327.67,97.4622
36.1,49.1741,15,1.2457,0.2318,0.0668,73.2827,51.553,206.8796,10.574,0.1426,15.1811,44.49198812,-79.18121989,-2.9482,-9.4023,0.7083,0.4535,57.3656,1.133,1.2213,-0.9694,13.5879,-2.303,48.4047,-32.6207,327.67,327.67,97.4067
36.15,49.8841,15,1.2233,0.2818,0.0325,75.4806,50.3524,206.8706,10.524,0.1476,15.7675,44.4919894,-79.18121112,-0.7234,-6.4121,0.3464,0.0753,58.6481,0.6492,1.0871,-1.041,13.3023,-1.5847,46.3703,-32.6274,327.67,327.67,97.4
36.2,50.5861,15,1.1823,0.3368,0.0068,77.7206,48.3248,206.8727,10.5,0.1474,16.6602,44.49199042,-79.18120222,-1.3228,-10.3984,0.1293,-0.0099,58.0256,-0.2331,0.9316,-1.1523,11.7551,-0.7763,42.9594,-32.6397,327.67,327.67,97.4
36.25,51.2807,15,1.1242,0.3965,-0.0111,79.9996,45.5338,206.8852,10.5,0.1424,17.9242,44.49199119,-79.1811932,-0.5994,-11.4766,0.1951,0.1668,57.9206,0.0319,1.1806,-1.2796,9.759,-1.1629,37.3453,-32.6344,327.67,327.67,97.4
36.3,52.1009,15,1.0524,0.4454,-0.0102,82.1187,42.1668,206.8987,10.474,0.14,19.665,44.49199176,-79.18118396,-5.3379,-10.1953,0.057,-0.104,57.6806,0.4277,1.1901,-1.2365,8.6012,-1.6758,30.2219,-32.6286,327.67,327.67,97.4
36.35,53.0369,15,0.968,0.4845,0.008,84.0902,38.2683,206.913,10.424,0.14,22.0577,44.49199214,-79.1811745,-1.2041,-4.3457,0.0784,-0.0499,58.0625,-0.1205,1.1291,-1.2562,8.3336,-0.7988,22.7727,-32.634,327.67,327.67,97.4
36.4,53.9452,15,0.892,0.5173,0.0329,85.939,34.7471,206.9295,10.4,0.14,24.709,44.4919923,-79.1811649,-0.7612,-11.5156,0.0361,-0.0412,58.0531,0.8962,0.9792,-1.2933,8.1426,0.4737,16.0281,-32.6387,327.67,327.67,97.4267
36.45,54.8278,15,0.8236,0.5445,0.0642,87.6745,31.5742,206.9478,10.4,0.14,27.6369,44.49199226,-79.18115514,1.3979,-7.8809,0.1005,0.0486,57.8875,1.2824,0.6457,-1.3167,7.632,0.7279,10.8375,-32.638,327.67,327.67,97.4822
36.5,55.6994,15,0.7541,0.557,0.0938,88.9698,28.4354,206.9694,10.4,0.1374,31.1753,44.4919922,-79.18114527,-4.0918,-1.9917,0.0332,0.0732,57.59,0.6562,0.6088,-1.2172,7.201,0.0426,6.9568,-32.6355,327.67,327.67,97.5
36.55,56.5607,15,0.6836,0.5559,0.1219,89.8586,25.3281,206.9939,10.4,0.1324,35.5411,44.49199211,-79.18113528,-9,-3.752,0.0655,-0.0345,57.5969,-0.1011,0.369,-0.9651,6.3047,-1.2612,4.7852,-32.6367,327.67,327.67,97.5
